Timestamp;TestCase;Algorithm;Seed;Unused;Total Duration[ms];Avg priority;Roads Count;Total requests;Throughput;Avg distance;Avg time;Roads to MVC Count;Roads to storage Count;Roads escape Count;Avg to MVC distance;Avg to storage distance;Avg escape distance;Avg to MVC time;Avg to storage time;Avg escape time
Tue Sep 04 02:09:56 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;21300;0.6143018635152783;10;3;0.14084507042253522;3320.0;4820.0;3;3;4;8766.666666666666;1766.6666666666667;400.0;11766.666666666666;3766.6666666666665;400.0
Tue Sep 04 02:11:23 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;22200;0.40473455128833535;16;4;0.18018018018018017;2737.5;3987.5;4;4;8;6550.0;3650.0;375.0;9550.0;5650.0;375.0
Tue Sep 04 02:13:30 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;22800;0.5129840241442349;16;4;0.17543859649122806;2875.0;4125.0;4;4;8;6050.0;3750.0;850.0;9050.0;5750.0;850.0
Tue Sep 04 02:19:49 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;22000;0.9116196879543925;18;2;0.09090909090909091;2166.6666666666665;3055.5555555555557;4;2;12;7400.0;2300.0;400.0;10400.0;4300.0;400.0
Tue Sep 04 02:22:36 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;22000;0.9116196879543925;18;2;0.09090909090909091;2166.6666666666665;3055.5555555555557;4;2;12;7400.0;2300.0;400.0;10400.0;4300.0;400.0
Tue Sep 04 02:23:26 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;22000;0.9116196879543925;18;2;0.09090909090909091;2166.6666666666665;3055.5555555555557;4;2;12;7400.0;2300.0;400.0;10400.0;4300.0;400.0
Tue Sep 04 02:25:36 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;22000;0.5698878983174614;14;4;0.18181818181818182;3114.285714285714;4542.857142857143;4;4;6;6900.0;3450.0;366.6666666666667;9900.0;5450.0;366.6666666666667
Tue Sep 04 03:54:07 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;22000;0.9116196879543925;18;2;0.09090909090909091;2166.6666666666665;3055.5555555555557;4;2;12;7400.0;2300.0;400.0;10400.0;4300.0;400.0
Tue Sep 04 04:42:18 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;12;;26600;0.746437771374767;12;4;0.15037593984962405;2566.6666666666665;4233.333333333333;4;4;4;3625.0;3575.0;500.0;6625.0;5575.0;500.0
Tue Sep 04 04:43:04 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;12;;26600;0.746437771374767;12;4;0.15037593984962405;2566.6666666666665;4233.333333333333;4;4;4;3625.0;3575.0;500.0;6625.0;5575.0;500.0
Tue Sep 04 04:43:54 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;12;;26600;0.746437771374767;12;4;0.15037593984962405;2566.6666666666665;4233.333333333333;4;4;4;3625.0;3575.0;500.0;6625.0;5575.0;500.0
Tue Sep 04 04:45:25 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;22000;0.9116196879543925;18;2;0.09090909090909091;2166.6666666666665;3055.5555555555557;4;2;12;7400.0;2300.0;400.0;10400.0;4300.0;400.0
Tue Sep 04 05:14:10 EDT 2012;RouteChooseTest_UserDef;RealizerVer1;12;;25500;0.5980374104000509;19;4;0.1568627450980392;2847.3684210526317;3900.0;4;4;11;7975.0;3875.0;609.0909090909091;10975.0;5875.0;609.0909090909091
Tue Sep 04 05:19:32 EDT 2012;RouteChooseTest_UserDef;RealizerVer1;12;;25500;0.5980374104000509;19;4;0.1568627450980392;2847.3684210526317;3900.0;4;4;11;7975.0;3875.0;609.0909090909091;10975.0;5875.0;609.0909090909091
Tue Sep 04 05:23:21 EDT 2012;RouteChooseTest_UserDef;RealizerVer1;12;;22800;0.6908716583209944;16;4;0.17543859649122806;2750.0;4000.0;4;4;8;8225.0;1550.0;612.5;11225.0;3550.0;612.5
Tue Sep 04 05:58:50 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;12;;0;0.0;0;0;NaN;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
Wed Sep 05 09:51:17 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;25000;0.6076062060976997;15;4;0.16;3306.6666666666665;4640.0;4;4;7;9450.0;2325.0;357.14285714285717;12450.0;4325.0;357.14285714285717
Wed Sep 05 09:56:07 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;25000;0.6076062060976997;15;4;0.16;3306.6666666666665;4640.0;4;4;7;9450.0;2325.0;357.14285714285717;12450.0;4325.0;357.14285714285717
Wed Sep 05 15:25:26 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;25000;0.6076062060976997;15;4;0.16;3306.6666666666665;4640.0;4;4;7;9450.0;2325.0;357.14285714285717;12450.0;4325.0;357.14285714285717
Wed Sep 05 15:28:18 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;25000;0.6076062060976997;15;4;0.16;3306.6666666666665;4640.0;4;4;7;9450.0;2325.0;357.14285714285717;12450.0;4325.0;357.14285714285717
Wed Sep 05 15:30:35 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;25000;0.6076062060976997;15;4;0.16;3306.6666666666665;4640.0;4;4;7;9450.0;2325.0;357.14285714285717;12450.0;4325.0;357.14285714285717
Wed Sep 05 15:33:33 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;25000;0.6076062060976997;15;4;0.16;3306.6666666666665;4640.0;4;4;7;9450.0;2325.0;357.14285714285717;12450.0;4325.0;357.14285714285717
Wed Sep 05 15:34:42 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;25000;0.6076062060976997;15;4;0.16;3306.6666666666665;4640.0;4;4;7;9450.0;2325.0;357.14285714285717;12450.0;4325.0;357.14285714285717
Wed Sep 05 15:36:53 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;25000;0.6076062060976997;15;4;0.16;3306.6666666666665;4640.0;4;4;7;9450.0;2325.0;357.14285714285717;12450.0;4325.0;357.14285714285717
Wed Sep 05 15:46:02 EDT 2012;RouteChooseTest_UserDef;RealizerVer1;1244;;24700;0.7512650520814651;16;4;0.16194331983805668;3281.25;4531.25;4;4;8;10225.0;2175.0;362.5;13225.0;4175.0;362.5
Wed Sep 05 15:47:45 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 02:57:48 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 03:35:49 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 03:39:51 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 03:42:10 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 03:44:18 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 03:50:04 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 03:53:28 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 03:59:10 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 04:09:28 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;12700;0.5295376049141785;6;2;0.15748031496062992;2016.6666666666667;3683.3333333333335;2;2;2;2700.0;3050.0;300.0;5700.0;5050.0;300.0
Thu Sep 06 04:11:24 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;16400;0.535477614857125;9;3;0.18292682926829268;2188.8888888888887;3855.5555555555557;3;3;3;3800.0;2500.0;266.6666666666667;6800.0;4500.0;266.6666666666667
Thu Sep 06 04:12:33 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;24300;0.5214531068475952;15;4;0.1646090534979424;3146.6666666666665;4480.0;4;4;7;6325.0;4675.0;457.14285714285717;9325.0;6675.0;457.14285714285717
Thu Sep 06 04:25:22 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;24300;0.5214531068475952;15;4;0.1646090534979424;3146.6666666666665;4480.0;4;4;7;6325.0;4675.0;457.14285714285717;9325.0;6675.0;457.14285714285717
Thu Sep 06 04:26:42 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;124;;26200;0.5533905431621987;25;6;0.22900763358778625;2396.0;3596.0;6;6;13;6866.666666666667;2633.3333333333335;223.07692307692307;9866.666666666666;4633.333333333333;223.07692307692307
Thu Sep 06 04:29:01 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;124;;42400;0.4599018168184714;48;10;0.2358490566037736;2264.5833333333335;3306.25;10;10;28;7140.0;2740.0;353.57142857142856;10140.0;4740.0;353.57142857142856
Thu Sep 06 04:33:40 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;124;;42400;0.4599018168184714;48;10;0.2358490566037736;2264.5833333333335;3306.25;10;10;28;7140.0;2740.0;353.57142857142856;10140.0;4740.0;353.57142857142856
Thu Sep 06 04:35:08 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;124;;42400;0.4599018168184714;48;10;0.2358490566037736;2264.5833333333335;3306.25;10;10;28;7140.0;2740.0;353.57142857142856;10140.0;4740.0;353.57142857142856
Thu Sep 06 05:08:29 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;124;;42400;0.4599018168184714;48;10;0.2358490566037736;2264.5833333333335;3306.25;10;10;28;7140.0;2740.0;353.57142857142856;10140.0;4740.0;353.57142857142856
Thu Sep 06 06:48:56 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;124;;42400;0.4599018168184714;48;10;0.2358490566037736;2264.5833333333335;3306.25;10;10;28;7140.0;2740.0;353.57142857142856;10140.0;4740.0;353.57142857142856
Thu Sep 06 07:01:10 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;124;;42400;0.4599018168184714;48;10;0.2358490566037736;2264.5833333333335;3306.25;10;10;28;7140.0;2740.0;353.57142857142856;10140.0;4740.0;353.57142857142856
Thu Sep 06 07:04:24 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;1244;;25000;0.6076062060976997;15;4;0.16;3306.6666666666665;4640.0;4;4;7;9450.0;2325.0;357.14285714285717;12450.0;4325.0;357.14285714285717
Thu Sep 06 07:05:52 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 07:08:02 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339965;36;8;0.20100502512562815;4011.1111111111113;5122.222222222223;8;8;20;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 07:09:18 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339965;36;8;0.20100502512562815;4011.1111111111113;5122.222222222223;8;8;20;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 07:11:28 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 07:27:23 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 07:53:11 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 08:13:59 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 08:28:45 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Thu Sep 06 08:39:54 EDT 2012;RouteChooseTest_UserDef;RandomRealizer;1244;;39800;0.7579987359339966;18;4;0.10050251256281408;4011.1111111111113;5122.222222222223;4;4;10;10500.0;4225.0;1330.0;13500.0;6225.0;1330.0
Fri Sep 07 02:10:14 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;123;;24300;0.6157249635802835;19;5;0.205761316872428;2605.2631578947367;3921.0526315789475;5;5;9;6280.0;2700.0;511.1111111111111;9280.0;4700.0;511.1111111111111
Fri Sep 07 03:01:03 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;120;;26500;0.48780136572428867;23;5;0.18867924528301888;2495.6521739130435;3582.608695652174;5;5;13;7880.0;2160.0;553.8461538461538;10880.0;4160.0;553.8461538461538
Fri Sep 07 03:02:15 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;10;;27000;0.5729223551233025;18;5;0.18518518518518517;3127.777777777778;4516.666666666667;5;5;8;7560.0;2880.0;512.5;10560.0;4880.0;512.5
Fri Sep 07 03:04:08 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;10;;27000;0.5729223551233025;18;5;0.18518518518518517;3127.777777777778;4516.666666666667;5;5;8;7560.0;2880.0;512.5;10560.0;4880.0;512.5
Fri Sep 07 03:07:28 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;10;;27000;0.5729223551233025;18;5;0.18518518518518517;3127.777777777778;4516.666666666667;5;5;8;7560.0;2880.0;512.5;10560.0;4880.0;512.5
Fri Sep 07 03:09:12 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;10;;27000;0.5729223551233025;18;5;0.18518518518518517;3127.777777777778;4516.666666666667;5;5;8;7560.0;2880.0;512.5;10560.0;4880.0;512.5
Fri Sep 07 03:14:28 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;10;;27000;0.5729223551233025;18;5;0.18518518518518517;3127.777777777778;4516.666666666667;5;5;8;7560.0;2880.0;512.5;10560.0;4880.0;512.5
Fri Sep 07 05:20:56 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;111;;8600;0.3234654167181481;2;1;0.11627906976744186;1800.0;4300.0;1;1;0;1900.0;1700.0;0.0;4900.0;3700.0;0.0
Sat Sep 08 06:21:07 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;20000;0.3234654167181481;1;0;0.0;1900.0;1900.0;1;0;0;1900.0;0.0;0.0;1900.0;0.0;0.0
Sat Sep 08 07:16:54 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;20000;0.3234654167181481;2;1;0.05;2600.0;2600.0;1;1;0;1900.0;3300.0;0.0;1900.0;3300.0;0.0
Sat Sep 08 07:26:33 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;20000;0.3234654167181481;2;1;0.05;2600.0;2600.0;1;1;0;1900.0;3300.0;0.0;1900.0;3300.0;0.0
Sat Sep 08 07:28:41 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;10000;0.3234654167181481;2;1;0.1;2600.0;2600.0;1;1;0;1900.0;3300.0;0.0;1900.0;3300.0;0.0
Sat Sep 08 07:29:32 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;7500;0.3234654167181481;2;1;0.13333333333333333;2600.0;2600.0;1;1;0;1900.0;3300.0;0.0;1900.0;3300.0;0.0
Sat Sep 08 07:43:33 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;7500;0.3234654167181481;2;1;0.13333333333333333;2600.0;2600.0;1;1;0;1900.0;3300.0;0.0;1900.0;3300.0;0.0
Sat Sep 08 15:23:47 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;9000;0.6238964825420896;5;2;0.2222222222222222;2480.0;2480.0;2;2;1;2750.0;3350.0;200.0;2750.0;3350.0;200.0
Sat Sep 08 18:04:09 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;18000;0.532781749209044;8;3;0.16666666666666666;2400.0;2400.0;3;3;2;2900.0;3366.6666666666665;200.0;2900.0;3366.6666666666665;200.0
Sat Sep 08 18:04:53 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;23500;0.6097780148719985;14;5;0.2127659574468085;2100.0;2100.0;5;5;4;2720.0;3000.0;200.0;2720.0;3000.0;200.0
Sat Sep 08 18:07:48 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;44500;0.5092837495135458;29;10;0.2247191011235955;2096.551724137931;2096.551724137931;10;10;9;2830.0;3070.0;200.0;2830.0;3070.0;200.0
Sat Sep 08 18:08:51 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;111;;30500;0.46722243890772075;54;10;0.32786885245901637;1672.2222222222222;1672.2222222222222;10;10;34;3220.0;4280.0;450.0;3220.0;4280.0;450.0
Sat Sep 08 18:10:01 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;123;;25000;0.5239376603500333;77;13;0.52;1183.1168831168832;1183.1168831168832;13;13;51;2838.4615384615386;3130.769230769231;264.70588235294116;2838.4615384615386;3130.769230769231;264.70588235294116
Sat Sep 08 18:13:21 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;123;;25000;0.5239376603500333;77;13;0.52;1183.1168831168832;1183.1168831168832;13;13;51;2838.4615384615386;3130.769230769231;264.70588235294116;2838.4615384615386;3130.769230769231;264.70588235294116
Sat Sep 08 18:24:24 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;123;;25000;0.5239376603500333;77;13;0.52;1183.1168831168832;1183.1168831168832;13;13;51;2838.4615384615386;3130.769230769231;264.70588235294116;2838.4615384615386;3130.769230769231;264.70588235294116
Sat Sep 08 18:43:12 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;123;;59000;0.5239376603500334;85;13;0.22033898305084745;1260.0;2024.7058823529412;13;13;59;2838.4615384615386;3976.923076923077;313.5593220338983;5838.461538461538;5976.923076923077;313.5593220338983
Sun Sep 09 04:58:29 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;123;;48500;0.5589472463745813;61;10;0.20618556701030927;1293.4426229508197;2113.1147540983607;10;10;41;3060.0;3620.0;295.1219512195122;6060.0;5620.0;295.1219512195122
Sun Sep 09 05:03:55 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;123;;45000;0.5159555877084187;53;9;0.2;1318.867924528302;2167.9245283018868;9;9;35;2933.3333333333335;3733.3333333333335;282.85714285714283;5933.333333333333;5733.333333333333;282.85714285714283
Sun Sep 09 05:05:35 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;13;;41500;0.5798195069597069;27;7;0.1686746987951807;2340.740740740741;3637.037037037037;7;7;13;4014.285714285714;4257.142857142857;407.6923076923077;7014.285714285715;6257.142857142857;407.6923076923077
Sun Sep 09 05:06:56 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;13;;45500;0.4626088540128818;25;7;0.15384615384615385;2320.0;3720.0;7;7;11;3414.285714285714;4328.571428571428;345.45454545454544;6414.285714285715;6328.571428571428;345.45454545454544
Sun Sep 09 05:08:10 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;13;;40000;0.5228663426146133;29;7;0.175;1868.9655172413793;3075.862068965517;7;7;15;3428.5714285714284;3514.285714285714;373.3333333333333;6428.571428571428;5514.285714285715;373.3333333333333
Sun Sep 09 05:14:14 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;13;;40000;0.5228663426146133;29;7;0.175;1868.9655172413793;3075.862068965517;7;7;15;3428.5714285714284;3514.285714285714;373.3333333333333;6428.571428571428;5514.285714285715;373.3333333333333
Sun Sep 09 05:19:34 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;13;;42800;0.48780254094143294;29;7;0.16355140186915887;2524.137931034483;3731.0344827586205;7;7;15;6842.857142857143;2614.285714285714;466.6666666666667;9842.857142857143;4614.285714285715;466.6666666666667
Sun Sep 09 05:21:22 EDT 2012;RouteChooseTest_UserDef;RealizerVer2;13;;38800;0.4224314400329168;61;9;0.23195876288659795;1940.983606557377;2678.688524590164;9;9;43;6877.777777777777;3244.4444444444443;634.8837209302326;9877.777777777777;5244.444444444444;634.8837209302326
Sun Sep 09 05:23:03 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;13;;52000;0.3867188514909794;54;9;0.17307692307692307;1577.7777777777778;2411.1111111111113;9;9;36;3133.3333333333335;4822.222222222223;377.77777777777777;6133.333333333333;6822.222222222223;377.77777777777777
Sun Sep 09 05:24:32 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;13;;42000;0.36349255809592246;48;9;0.21428571428571427;1689.5833333333333;2627.0833333333335;9;9;30;2900.0;5144.444444444444;290.0;5900.0;7144.444444444444;290.0
Sun Sep 09 05:25:56 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;113;;38500;0.47529108551770805;42;8;0.2077922077922078;1757.142857142857;2709.5238095238096;8;8;26;3500.0;4887.5;257.6923076923077;6500.0;6887.5;257.6923076923077
Sun Sep 09 05:27:17 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;116;;31000;0.5894665211479208;30;7;0.22580645161290322;1523.3333333333333;2690.0;7;7;16;2785.714285714286;3200.0;237.5;5785.714285714285;5200.0;237.5
Sun Sep 09 05:28:41 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;117;;44000;0.4158155129958537;26;7;0.1590909090909091;2142.3076923076924;3488.4615384615386;7;7;12;3057.1428571428573;4371.428571428572;308.3333333333333;6057.142857142857;6371.428571428572;308.3333333333333
Sun Sep 09 08:15:42 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;117;;47500;0.40232696320630146;30;8;0.16842105263157894;2050.0;3383.3333333333335;8;8;14;2800.0;4375.0;292.85714285714283;5800.0;6375.0;292.85714285714283
Sun Sep 09 08:17:10 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;127;;46000;0.318873464115142;29;8;0.17391304347826086;2055.1724137931033;3434.4827586206898;8;8;13;3387.5;3662.5;246.15384615384616;6387.5;5662.5;246.15384615384616
Sun Sep 09 08:18:44 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;147;;50000;0.37217252573414167;34;8;0.16;2326.470588235294;3502.9411764705883;8;8;18;3537.5;5650.0;311.1111111111111;6537.5;7650.0;311.1111111111111
Sun Sep 09 08:20:18 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;147;;32500;0.47434984594717583;32;7;0.2153846153846154;1840.625;2934.375;7;7;18;2571.4285714285716;5128.571428571428;277.77777777777777;5571.428571428572;7128.571428571428;277.77777777777777
Sun Sep 09 08:21:56 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;147;;50000;0.37217252573414167;34;8;0.16;2326.470588235294;3502.9411764705883;8;8;18;3537.5;5650.0;311.1111111111111;6537.5;7650.0;311.1111111111111
Sun Sep 09 08:32:19 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;147;;50000;0.37217252573414167;34;8;0.16;2326.470588235294;3502.9411764705883;8;8;18;3537.5;5650.0;311.1111111111111;6537.5;7650.0;311.1111111111111
Sun Sep 09 08:33:55 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;147;;50000;0.37217252573414167;34;8;0.16;2326.470588235294;3502.9411764705883;8;8;18;3537.5;5650.0;311.1111111111111;6537.5;7650.0;311.1111111111111
Sun Sep 09 08:38:22 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;147;;50000;0.37217252573414167;34;8;0.16;2326.470588235294;3502.9411764705883;8;8;18;3537.5;5650.0;311.1111111111111;6537.5;7650.0;311.1111111111111
Sun Sep 09 08:40:00 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;147;;50000;0.37217252573414167;34;8;0.16;2326.470588235294;3502.9411764705883;8;8;18;3537.5;5650.0;311.1111111111111;6537.5;7650.0;311.1111111111111
Sun Sep 09 12:15:05 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;147;;50000;0.37217252573414167;34;8;0.16;2326.470588235294;3502.9411764705883;8;8;18;3537.5;5650.0;311.1111111111111;6537.5;7650.0;311.1111111111111
Sun Sep 09 12:28:33 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;147;;53500;0.37217252573414167;34;8;0.14953271028037382;2326.470588235294;3502.9411764705883;8;8;18;3537.5;5650.0;311.1111111111111;6537.5;7650.0;311.1111111111111
Sun Sep 09 12:32:22 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;113;;42000;0.475291085517708;42;8;0.19047619047619047;1790.4761904761904;2742.8571428571427;8;8;26;3500.0;4887.5;311.53846153846155;6500.0;6887.5;311.53846153846155
Sun Sep 09 12:34:05 EDT 2012;RouteChooseTest_UserDef;BackwardsRealizer;123;;48500;0.5159555877084185;53;9;0.18556701030927836;1318.867924528302;2167.9245283018868;9;9;35;2933.3333333333335;3733.3333333333335;282.85714285714283;5933.333333333333;5733.333333333333;282.85714285714283
